Date,Equipment_ID,Equipment_Type,Department,Available_Hours,Actual_Operating_Hours,Utilization_Rate,Number_of_Procedures,Daily_Operating_Cost,Maintenance_Cost,Procedure_Revenue,Day_of_Week,Month,Is_Weekend
2024-02-25,US_C09,Ultrasound,Radiology,10,2.23,0.223,6,189.31,0.0,1086.2,Sunday,February,True
2024-02-25,MAMMO_A10,Mammography Unit,Women's Health,8,0.94,0.118,2,141.51,0.0,527.61,Sunday,February,True
2024-02-25,MRI_B11,MRI Scanner,Radiology,16,5.4,0.338,11,2430.27,229.1,11946.76,Sunday,February,True
2024-02-25,CT_C12,CT Scanner,Radiology,20,8.18,0.409,18,3107.39,0.0,16092.45,Sunday,February,True
2024-02-26,MRI_A01,MRI Scanner,Radiology,16,12.84,0.802,22,5777.62,138.23,29474.72,Monday,February,False
2024-02-26,CT_B02,CT Scanner,Radiology,20,18.61,0.93,43,7071.72,0.0,39996.67,Monday,February,False
2024-02-26,XRAY_C03,X-Ray Machine,Radiology,12,8.48,0.707,23,1017.95,123.22,3850.68,Monday,February,False
2024-02-26,US_A04,Ultrasound,Radiology,10,5.7,0.57,15,484.67,0.0,3094.72,Monday,February,False
2024-02-26,MAMMO_B05,Mammography Unit,Women's Health,8,3.17,0.397,7,476.0,260.74,1645.43,Monday,February,False
2024-02-26,MRI_C06,MRI Scanner,Radiology,16,7.65,0.478,21,3443.0,0.0,26767.62,Monday,February,False
2024-02-26,CT_A07,CT Scanner,Radiology,20,20.0,1.0,53,7600.0,0.0,52903.98,Monday,February,False
2024-02-26,XRAY_B08,X-Ray Machine,Radiology,12,9.89,0.824,26,1186.58,0.0,3956.51,Monday,February,False
2024-02-26,US_C09,Ultrasound,Radiology,10,7.04,0.704,16,598.25,0.0,3700.29,Monday,February,False
2024-02-26,MAMMO_A10,Mammography Unit,Women's Health,8,2.63,0.329,5,395.04,0.0,1295.96,Monday,February,False
2024-02-26,MRI_B11,MRI Scanner,Radiology,16,6.96,0.435,19,3131.97,0.0,24818.33,Monday,February,False
2024-02-26,CT_C12,CT Scanner,Radiology,20,16.84,0.842,36,6399.68,0.0,28969.14,Monday,February,False
2024-02-27,MRI_A01,MRI Scanner,Radiology,16,15.56,0.972,54,7000.2,0.0,64823.95,Tuesday,February,False
2024-02-27,CT_B02,CT Scanner,Radiology,20,13.85,0.693,40,5263.75,0.0,40431.15,Tuesday,February,False
2024-02-27,XRAY_C03,X-Ray Machine,Radiology,12,11.44,0.953,31,1372.76,0.0,4240.89,Tuesday,February,False
2024-02-27,US_A04,Ultrasound,Radiology,10,8.52,0.852,23,724.55,0.0,5314.91,Tuesday,February,False
2024-02-27,MAMMO_B05,Mammography Unit,Women's Health,8,6.17,0.771,16,924.95,0.0,4185.32,Tuesday,February,False
2024-02-27,MRI_C06,MRI Scanner,Radiology,16,9.65,0.603,38,4341.32,0.0,46700.43,Tuesday,February,False
2024-02-27,CT_A07,CT Scanner,Radiology,20,14.24,0.712,38,5410.28,0.0,33500.71,Tuesday,February,False
2024-02-27,XRAY_B08,X-Ray Machine,Radiology,12,4.04,0.337,12,485.23,196.3,1718.7,Tuesday,February,False
2024-02-27,US_C09,Ultrasound,Radiology,10,7.31,0.731,15,621.52,0.0,3099.58,Tuesday,February,False
2024-02-27,MAMMO_A10,Mammography Unit,Women's Health,8,6.08,0.76,16,911.8,0.0,3863.56,Tuesday,February,False
2024-02-27,MRI_B11,MRI Scanner,Radiology,16,13.51,0.844,28,6079.89,0.0,34569.88,Tuesday,February,False
2024-02-27,CT_C12,CT Scanner,Radiology,20,17.18,0.859,53,6528.2,193.99,45236.63,Tuesday,February,False
2024-02-28,MRI_A01,MRI Scanner,Radiology,16,11.53,0.721,27,5187.82,162.67,30262.89,Wednesday,February,False
2024-02-28,CT_B02,CT Scanner,Radiology,20,15.31,0.765,25,5817.16,188.45,21923.6,Wednesday,February,False
2024-02-28,XRAY_C03,X-Ray Machine,Radiology,12,7.28,0.607,17,873.4,0.0,2672.26,Wednesday,February,False
2024-02-28,US_A04,Ultrasound,Radiology,10,6.02,0.602,18,511.67,0.0,3424.61,Wednesday,February,False
2024-02-28,MAMMO_B05,Mammography Unit,Women's Health,8,4.24,0.53,8,635.54,0.0,1740.78,Wednesday,February,False
2024-02-28,MRI_C06,MRI Scanner,Radiology,16,11.09,0.693,29,4990.24,0.0,34690.59,Wednesday,February,False
2024-02-28,CT_A07,CT Scanner,Radiology,20,14.96,0.748,41,5686.23,0.0,30310.15,Wednesday,February,False
2024-02-28,XRAY_B08,X-Ray Machine,Radiology,12,8.31,0.693,16,997.28,0.0,2483.95,Wednesday,February,False
2024-02-28,US_C09,Ultrasound,Radiology,10,5.39,0.539,13,458.45,111.19,2109.7,Wednesday,February,False
2024-02-28,MAMMO_A10,Mammography Unit,Women's Health,8,4.17,0.521,7,625.49,0.0,1343.66,Wednesday,February,False
2024-02-28,MRI_B11,MRI Scanner,Radiology,16,16.0,1.0,46,7200.0,0.0,52914.05,Wednesday,February,False
2024-02-28,CT_C12,CT Scanner,Radiology,20,18.93,0.947,58,7194.97,0.0,52914.21,Wednesday,February,False
2024-02-29,MRI_A01,MRI Scanner,Radiology,16,11.33,0.708,33,5098.81,0.0,46342.68,Thursday,February,False
2024-02-29,CT_B02,CT Scanner,Radiology,20,16.82,0.841,14,6391.83,0.0,10749.16,Thursday,February,False
2024-02-29,XRAY_C03,X-Ray Machine,Radiology,12,9.86,0.821,22,1182.62,0.0,3126.37,Thursday,February,False
2024-02-29,US_A04,Ultrasound,Radiology,10,3.86,0.386,8,327.86,0.0,1655.19,Thursday,February,False
2024-02-29,MAMMO_B05,Mammography Unit,Women's Health,8,7.85,0.981,25,1176.99,0.0,5479.21,Thursday,February,False
2024-02-29,MRI_C06,MRI Scanner,Radiology,16,13.59,0.849,19,6113.58,0.0,24769.45,Thursday,February,False
2024-02-29,CT_A07,CT Scanner,Radiology,20,17.52,0.876,34,6657.7,0.0,27819.53,Thursday,February,False
2024-02-29,XRAY_B08,X-Ray Machine,Radiology,12,6.26,0.521,17,750.66,0.0,2440.25,Thursday,February,False
2024-02-29,US_C09,Ultrasound,Radiology,10,5.23,0.523,13,444.74,0.0,2461.6,Thursday,February,False
2024-02-29,MAMMO_A10,Mammography Unit,Women's Health,8,6.71,0.839,17,1006.83,0.0,3890.92,Thursday,February,False
2024-02-29,MRI_B11,MRI Scanner,Radiology,16,10.73,0.67,29,4826.29,0.0,32425.28,Thursday,February,False
2024-02-29,CT_C12,CT Scanner,Radiology,20,15.38,0.769,35,5842.73,0.0,33197.6,Thursday,February,False
2024-03-01,MRI_A01,MRI Scanner,Radiology,16,13.28,0.83,41,5977.6,0.0,48502.34,Friday,March,False
2024-03-01,CT_B02,CT Scanner,Radiology,20,14.16,0.708,30,5380.3,0.0,26293.4,Friday,March,False
2024-03-01,XRAY_C03,X-Ray Machine,Radiology,12,5.78,0.481,12,693.26,0.0,1787.48,Friday,March,False
2024-03-01,US_A04,Ultrasound,Radiology,10,8.42,0.842,27,716.04,0.0,5288.88,Friday,March,False
2024-03-01,MAMMO_B05,Mammography Unit,Women's Health,8,0.8,0.1,1,120.0,0.0,279.29,Friday,March,False
2024-03-01,MRI_C06,MRI Scanner,Radiology,16,11.12,0.695,24,5005.44,0.0,25603.19,Friday,March,False
2024-03-01,CT_A07,CT Scanner,Radiology,20,18.84,0.942,49,7160.6,0.0,41229.83,Friday,March,False
2024-03-01,XRAY_B08,X-Ray Machine,Radiology,12,7.8,0.65,19,936.48,0.0,2704.04,Friday,March,False
2024-03-01,US_C09,Ultrasound,Radiology,10,6.54,0.654,17,555.91,122.34,3297.49,Friday,March,False
2024-03-01,MAMMO_A10,Mammography Unit,Women's Health,8,5.2,0.65,10,779.8,0.0,2395.95,Friday,March,False
2024-03-01,MRI_B11,MRI Scanner,Radiology,16,9.29,0.58,21,4179.53,0.0,28368.02,Friday,March,False
2024-03-01,CT_C12,CT Scanner,Radiology,20,17.78,0.889,40,6756.41,0.0,38467.83,Friday,March,False
2024-03-02,MRI_A01,MRI Scanner,Radiology,16,6.57,0.411,15,2958.6,233.43,20760.94,Saturday,March,True
2024-03-02,CT_B02,CT Scanner,Radiology,20,6.93,0.347,14,2634.29,139.77,12715.61,Saturday,March,True
2024-03-02,XRAY_C03,X-Ray Machine,Radiology,12,3.34,0.278,8,400.55,0.0,1225.77,Saturday,March,True
2024-03-02,US_A04,Ultrasound,Radiology,10,2.05,0.205,6,174.23,0.0,1093.29,Saturday,March,True
2024-03-02,MAMMO_B05,Mammography Unit,Women's Health,8,2.53,0.316,7,379.71,0.0,2007.72,Saturday,March,True
2024-03-02,MRI_C06,MRI Scanner,Radiology,16,3.76,0.235,6,1689.85,118.03,6917.42,Saturday,March,True
2024-03-02,CT_A07,CT Scanner,Radiology,20,7.76,0.388,17,2947.55,0.0,14583.3,Saturday,March,True
2024-03-02,XRAY_B08,X-Ray Machine,Radiology,12,2.12,0.177,4,254.68,0.0,617.9,Saturday,March,True
2024-03-02,US_C09,Ultrasound,Radiology,10,2.85,0.285,2,242.64,0.0,483.03,Saturday,March,True
2024-03-02,MAMMO_A10,Mammography Unit,Women's Health,8,1.68,0.21,4,252.26,0.0,1081.6,Saturday,March,True
2024-03-02,MRI_B11,MRI Scanner,Radiology,16,3.89,0.243,13,1750.07,0.0,15178.55,Saturday,March,True
2024-03-02,CT_C12,CT Scanner,Radiology,20,7.37,0.369,14,2800.66,0.0,13764.2,Saturday,March,True
2024-03-03,MRI_A01,MRI Scanner,Radiology,16,4.29,0.268,8,1931.48,0.0,9820.14,Sunday,March,True
2024-03-03,CT_B02,CT Scanner,Radiology,20,8.44,0.422,20,3208.78,0.0,14668.86,Sunday,March,True
2024-03-03,XRAY_C03,X-Ray Machine,Radiology,12,1.94,0.161,6,232.53,0.0,911.06,Sunday,March,True
2024-03-03,US_A04,Ultrasound,Radiology,10,2.15,0.215,5,183.13,0.0,1071.52,Sunday,March,True
2024-03-03,MAMMO_B05,Mammography Unit,Women's Health,8,2.27,0.283,5,340.17,0.0,1488.68,Sunday,March,True
2024-03-03,MRI_C06,MRI Scanner,Radiology,16,5.58,0.349,13,2509.87,0.0,16940.53,Sunday,March,True
2024-03-03,CT_A07,CT Scanner,Radiology,20,6.68,0.334,17,2539.24,0.0,13727.01,Sunday,March,True
2024-03-03,XRAY_B08,X-Ray Machine,Radiology,12,3.04,0.253,7,364.33,0.0,978.66,Sunday,March,True
2024-03-03,US_C09,Ultrasound,Radiology,10,2.85,0.285,6,241.92,0.0,990.68,Sunday,March,True
2024-03-03,MAMMO_A10,Mammography Unit,Women's Health,8,2.29,0.287,5,343.9,0.0,1306.33,Sunday,March,True
2024-03-03,MRI_B11,MRI Scanner,Radiology,16,4.4,0.275,15,1981.32,0.0,15450.42,Sunday,March,True
2024-03-03,CT_C12,CT Scanner,Radiology,20,7.43,0.371,11,2822.28,0.0,10918.37,Sunday,March,True
2024-03-04,MRI_A01,MRI Scanner,Radiology,16,11.78,0.736,37,5298.87,0.0,49521.82,Monday,March,False
2024-03-04,CT_B02,CT Scanner,Radiology,20,15.76,0.788,30,5987.03,168.17,22897.77,Monday,March,False
2024-03-04,XRAY_C03,X-Ray Machine,Radiology,12,1.68,0.14,3,201.91,0.0,474.83,Monday,March,False
2024-03-04,US_A04,Ultrasound,Radiology,10,7.78,0.778,21,660.88,0.0,3414.71,Monday,March,False
2024-03-04,MAMMO_B05,Mammography Unit,Women's Health,8,4.18,0.522,10,626.76,0.0,2612.3,Monday,March,False
2024-03-04,MRI_C06,MRI Scanner,Radiology,16,11.94,0.746,26,5371.02,0.0,32614.95,Monday,March,False
2024-03-04,CT_A07,CT Scanner,Radiology,20,14.64,0.732,37,5564.15,0.0,34788.09,Monday,March,False
2024-03-04,XRAY_B08,X-Ray Machine,Radiology,12,7.51,0.626,16,901.06,230.51,2437.67,Monday,March,False
2024-03-04,US_C09,Ultrasound,Radiology,10,6.06,0.606,15,515.23,0.0,2344.41,Monday,March,False
2024-03-04,MAMMO_A10,Mammography Unit,Women's Health,8,6.63,0.829,17,994.52,0.0,4431.74,Monday,March,False
2024-03-04,MRI_B11,MRI Scanner,Radiology,16,8.71,0.544,18,3918.59,146.54,17740.2,Monday,March,False
2024-03-04,CT_C12,CT Scanner,Radiology,20,19.78,0.989,62,7515.5,139.89,53592.1,Monday,March,False
2024-03-05,MRI_A01,MRI Scanner,Radiology,16,12.76,0.798,29,5742.85,140.01,33782.95,Tuesday,March,False
2024-03-05,CT_B02,CT Scanner,Radiology,20,17.37,0.868,52,6599.63,0.0,55013.09,Tuesday,March,False
2024-03-05,XRAY_C03,X-Ray Machine,Radiology,12,7.84,0.653,20,940.77,0.0,3207.82,Tuesday,March,False
2024-03-05,US_A04,Ultrasound,Radiology,10,9.34,0.934,20,794.17,0.0,3706.79,Tuesday,March,False
2024-03-05,MAMMO_B05,Mammography Unit,Women's Health,8,7.71,0.964,22,1156.33,227.65,5583.53,Tuesday,March,False
2024-03-05,MRI_C06,MRI Scanner,Radiology,16,15.01,0.938,35,6755.2,0.0,46891.38,Tuesday,March,False
2024-03-05,CT_A07,CT Scanner,Radiology,20,16.55,0.828,43,6290.51,0.0,47795.3,Tuesday,March,False
2024-03-05,XRAY_B08,X-Ray Machine,Radiology,12,2.05,0.17,5,245.41,0.0,617.66,Tuesday,March,False
2024-03-05,US_C09,Ultrasound,Radiology,10,6.85,0.685,18,582.15,0.0,4070.88,Tuesday,March,False
2024-03-05,MAMMO_A10,Mammography Unit,Women's Health,8,2.91,0.364,9,437.08,0.0,2143.27,Tuesday,March,False
2024-03-05,MRI_B11,MRI Scanner,Radiology,16,15.96,0.997,48,7181.44,0.0,60154.57,Tuesday,March,False
2024-03-05,CT_C12,CT Scanner,Radiology,20,14.24,0.712,30,5409.5,0.0,24222.84,Tuesday,March,False
2024-03-06,MRI_A01,MRI Scanner,Radiology,16,9.21,0.576,21,4145.27,0.0,28970.18,Wednesday,March,False
2024-03-06,CT_B02,CT Scanner,Radiology,20,15.86,0.793,32,6025.9,188.76,31820.28,Wednesday,March,False
2024-03-06,XRAY_C03,X-Ray Machine,Radiology,12,11.38,0.948,25,1365.08,169.39,3609.88,Wednesday,March,False
2024-03-06,US_A04,Ultrasound,Radiology,10,6.19,0.619,13,526.01,194.69,2103.57,Wednesday,March,False
2024-03-06,MAMMO_B05,Mammography Unit,Women's Health,8,6.91,0.864,17,1036.39,179.43,3962.41,Wednesday,March,False
2024-03-06,MRI_C06,MRI Scanner,Radiology,16,14.41,0.901,36,6484.96,0.0,41023.38,Wednesday,March,False
2024-03-06,CT_A07,CT Scanner,Radiology,20,17.1,0.855,46,6497.69,0.0,37179.24,Wednesday,March,False
2024-03-06,XRAY_B08,X-Ray Machine,Radiology,12,9.82,0.818,23,1178.2,0.0,3719.12,Wednesday,March,False
2024-03-06,US_C09,Ultrasound,Radiology,10,6.84,0.684,15,581.52,0.0,2822.75,Wednesday,March,False
2024-03-06,MAMMO_A10,Mammography Unit,Women's Health,8,5.85,0.731,16,877.21,0.0,3780.5,Wednesday,March,False
2024-03-06,MRI_B11,MRI Scanner,Radiology,16,11.73,0.733,24,5280.48,0.0,30750.8,Wednesday,March,False
2024-03-06,CT_C12,CT Scanner,Radiology,20,15.14,0.757,37,5753.17,0.0,31110.58,Wednesday,March,False
2024-03-07,MRI_A01,MRI Scanner,Radiology,16,9.51,0.594,16,4278.37,0.0,19684.16,Thursday,March,False
2024-03-07,CT_B02,CT Scanner,Radiology,20,14.15,0.708,39,5378.3,0.0,37607.26,Thursday,March,False
2024-03-07,XRAY_C03,X-Ray Machine,Radiology,12,6.81,0.567,14,817.0,0.0,2456.6,Thursday,March,False
2024-03-07,US_A04,Ultrasound,Radiology,10,5.62,0.562,18,477.35,0.0,3290.58,Thursday,March,False
2024-03-07,MAMMO_B05,Mammography Unit,Women's Health,8,2.69,0.337,7,403.89,0.0,1695.31,Thursday,March,False
2024-03-07,MRI_C06,MRI Scanner,Radiology,16,13.46,0.842,30,6058.83,0.0,30858.67,Thursday,March,False
2024-03-07,CT_A07,CT Scanner,Radiology,20,19.34,0.967,53,7349.48,0.0,45908.89,Thursday,March,False
2024-03-07,XRAY_B08,X-Ray Machine,Radiology,12,10.35,0.863,28,1242.47,0.0,3907.74,Thursday,March,False
2024-03-07,US_C09,Ultrasound,Radiology,10,5.09,0.509,14,432.24,230.26,3112.32,Thursday,March,False
2024-03-07,MAMMO_A10,Mammography Unit,Women's Health,8,6.48,0.811,16,972.67,0.0,4912.66,Thursday,March,False
2024-03-07,MRI_B11,MRI Scanner,Radiology,16,10.52,0.657,18,4732.95,0.0,17539.18,Thursday,March,False
2024-03-07,CT_C12,CT Scanner,Radiology,20,19.75,0.987,51,7503.88,0.0,46749.96,Thursday,March,False
2024-03-08,MRI_A01,MRI Scanner,Radiology,16,13.02,0.814,33,5859.48,0.0,44664.31,Friday,March,False
2024-03-08,CT_B02,CT Scanner,Radiology,20,18.59,0.93,39,7065.06,0.0,38260.4,Friday,March,False
2024-03-08,XRAY_C03,X-Ray Machine,Radiology,12,8.77,0.731,27,1052.96,0.0,3572.89,Friday,March,False
2024-03-08,US_A04,Ultrasound,Radiology,10,9.6,0.96,28,815.76,0.0,4672.29,Friday,March,False
2024-03-08,MAMMO_B05,Mammography Unit,Women's Health,8,3.96,0.495,8,594.13,0.0,2144.3,Friday,March,False
2024-03-08,MRI_C06,MRI Scanner,Radiology,16,13.48,0.843,24,6068.12,0.0,29617.2,Friday,March,False
2024-03-08,CT_A07,CT Scanner,Radiology,20,14.63,0.731,30,5559.06,0.0,30373.97,Friday,March,False
2024-03-08,XRAY_B08,X-Ray Machine,Radiology,12,7.35,0.612,20,881.82,0.0,2678.74,Friday,March,False
2024-03-08,US_C09,Ultrasound,Radiology,10,10.0,1.0,18,850.0,0.0,3668.21,Friday,March,False
2024-03-08,MAMMO_A10,Mammography Unit,Women's Health,8,5.15,0.644,13,772.59,209.24,3554.82,Friday,March,False
2024-03-08,MRI_B11,MRI Scanner,Radiology,16,12.03,0.752,47,5413.5,209.82,51900.33,Friday,March,False
2024-03-08,CT_C12,CT Scanner,Radiology,20,18.51,0.925,44,7033.08,0.0,41347.58,Friday,March,False
2024-03-09,MRI_A01,MRI Scanner,Radiology,16,4.1,0.256,10,1843.28,0.0,9770.52,Saturday,March,True
2024-03-09,CT_B02,CT Scanner,Radiology,20,6.91,0.345,17,2624.59,0.0,15862.46,Saturday,March,True
2024-03-09,XRAY_C03,X-Ray Machine,Radiology,12,3.25,0.271,6,389.75,0.0,835.9,Saturday,March,True
2024-03-09,US_A04,Ultrasound,Radiology,10,3.58,0.358,12,303.97,154.77,2681.46,Saturday,March,True
2024-03-09,MAMMO_B05,Mammography Unit,Women's Health,8,2.35,0.293,8,351.88,0.0,1847.96,Saturday,March,True
2024-03-09,MRI_C06,MRI Scanner,Radiology,16,5.08,0.317,16,2284.04,0.0,17938.65,Saturday,March,True
2024-03-09,CT_A07,CT Scanner,Radiology,20,5.92,0.296,18,2249.74,0.0,16240.27,Saturday,March,True
2024-03-09,XRAY_B08,X-Ray Machine,Radiology,12,2.86,0.238,8,343.25,338.3,941.71,Saturday,March,True
2024-03-09,US_C09,Ultrasound,Radiology,10,3.36,0.336,5,285.68,0.0,1150.34,Saturday,March,True
2024-03-09,MAMMO_A10,Mammography Unit,Women's Health,8,1.74,0.217,3,260.84,270.93,563.41,Saturday,March,True
2024-03-09,MRI_B11,MRI Scanner,Radiology,16,6.03,0.377,16,2711.65,0.0,17629.99,Saturday,March,True
2024-03-09,CT_C12,CT Scanner,Radiology,20,5.23,0.262,16,1988.43,0.0,16044.27,Saturday,March,True
2024-03-10,MRI_A01,MRI Scanner,Radiology,16,5.13,0.32,10,2306.25,286.6,12843.46,Sunday,March,True
2024-03-10,CT_B02,CT Scanner,Radiology,20,7.79,0.39,22,2961.83,0.0,23287.15,Sunday,March,True
2024-03-10,XRAY_C03,X-Ray Machine,Radiology,12,3.12,0.26,5,374.37,222.47,715.53,Sunday,March,True
2024-03-10,US_A04,Ultrasound,Radiology,10,1.69,0.169,5,143.45,0.0,1034.98,Sunday,March,True
2024-03-10,MAMMO_B05,Mammography Unit,Women's Health,8,1.89,0.236,3,282.83,0.0,686.0,Sunday,March,True
2024-03-10,MRI_C06,MRI Scanner,Radiology,16,4.88,0.305,15,2196.84,0.0,22101.12,Sunday,March,True
2024-03-10,CT_A07,CT Scanner,Radiology,20,7.86,0.393,21,2986.69,298.54,18863.2,Sunday,March,True
2024-03-10,XRAY_B08,X-Ray Machine,Radiology,12,2.4,0.2,4,287.55,0.0,695.39,Sunday,March,True
2024-03-10,US_C09,Ultrasound,Radiology,10,3.17,0.317,10,269.23,0.0,1731.57,Sunday,March,True
2024-03-10,MAMMO_A10,Mammography Unit,Women's Health,8,2.3,0.288,4,345.48,0.0,1070.61,Sunday,March,True
2024-03-10,MRI_B11,MRI Scanner,Radiology,16,4.57,0.285,9,2055.16,0.0,12128.4,Sunday,March,True
2024-03-10,CT_C12,CT Scanner,Radiology,20,8.17,0.408,18,3104.17,0.0,17299.87,Sunday,March,True
2024-03-11,MRI_A01,MRI Scanner,Radiology,16,11.67,0.729,26,5252.04,0.0,30136.37,Monday,March,False
2024-03-11,CT_B02,CT Scanner,Radiology,20,16.79,0.839,44,6379.7,203.93,31170.21,Monday,March,False
2024-03-11,XRAY_C03,X-Ray Machine,Radiology,12,8.79,0.732,17,1054.76,0.0,2023.44,Monday,March,False
2024-03-11,US_A04,Ultrasound,Radiology,10,5.9,0.59,12,501.7,0.0,2342.55,Monday,March,False
2024-03-11,MAMMO_B05,Mammography Unit,Women's Health,8,1.93,0.241,3,289.47,0.0,899.46,Monday,March,False
2024-03-11,MRI_C06,MRI Scanner,Radiology,16,10.13,0.633,26,4558.36,0.0,32793.89,Monday,March,False
2024-03-11,CT_A07,CT Scanner,Radiology,20,16.81,0.841,31,6389.37,0.0,22887.1,Monday,March,False
2024-03-11,XRAY_B08,X-Ray Machine,Radiology,12,11.02,0.918,22,1322.31,0.0,3180.68,Monday,March,False
2024-03-11,US_C09,Ultrasound,Radiology,10,7.81,0.781,16,663.81,0.0,3225.85,Monday,March,False
2024-03-11,MAMMO_A10,Mammography Unit,Women's Health,8,3.71,0.464,11,556.55,0.0,2820.12,Monday,March,False
2024-03-11,MRI_B11,MRI Scanner,Radiology,16,14.65,0.916,32,6594.37,0.0,38875.84,Monday,March,False
2024-03-11,CT_C12,CT Scanner,Radiology,20,15.1,0.755,36,5737.96,0.0,35004.7,Monday,March,False
2024-03-12,MRI_A01,MRI Scanner,Radiology,16,11.82,0.739,29,5320.11,0.0,32167.99,Tuesday,March,False
2024-03-12,CT_B02,CT Scanner,Radiology,20,17.41,0.871,54,6617.37,215.86,59639.25,Tuesday,March,False
2024-03-12,XRAY_C03,X-Ray Machine,Radiology,12,6.93,0.577,19,831.18,0.0,3012.38,Tuesday,March,False
2024-03-12,US_A04,Ultrasound,Radiology,10,7.9,0.79,16,671.1,221.8,2389.68,Tuesday,March,False
2024-03-12,MAMMO_B05,Mammography Unit,Women's Health,8,5.89,0.736,15,883.7,0.0,4267.19,Tuesday,March,False
2024-03-12,MRI_C06,MRI Scanner,Radiology,16,11.8,0.737,26,5309.95,242.21,37413.65,Tuesday,March,False
2024-03-12,CT_A07,CT Scanner,Radiology,20,15.0,0.75,33,5701.16,0.0,29263.33,Tuesday,March,False
2024-03-12,XRAY_B08,X-Ray Machine,Radiology,12,7.29,0.608,21,875.26,0.0,2958.68,Tuesday,March,False
2024-03-12,US_C09,Ultrasound,Radiology,10,6.88,0.688,18,584.5,0.0,3750.55,Tuesday,March,False
2024-03-12,MAMMO_A10,Mammography Unit,Women's Health,8,6.63,0.828,14,993.95,0.0,3655.47,Tuesday,March,False
2024-03-12,MRI_B11,MRI Scanner,Radiology,16,14.64,0.915,40,6589.43,0.0,54461.88,Tuesday,March,False
2024-03-12,CT_C12,CT Scanner,Radiology,20,17.12,0.856,47,6507.23,0.0,44726.94,Tuesday,March,False
2024-03-13,MRI_A01,MRI Scanner,Radiology,16,8.94,0.559,16,4021.59,214.64,21888.77,Wednesday,March,False
2024-03-13,CT_B02,CT Scanner,Radiology,20,18.33,0.917,31,6965.45,0.0,28269.04,Wednesday,March,False
2024-03-13,XRAY_C03,X-Ray Machine,Radiology,12,7.56,0.63,15,907.1,0.0,2133.63,Wednesday,March,False
2024-03-13,US_A04,Ultrasound,Radiology,10,6.12,0.612,13,520.45,0.0,2564.68,Wednesday,March,False
2024-03-13,MAMMO_B05,Mammography Unit,Women's Health,8,0.8,0.1,2,120.0,0.0,490.11,Wednesday,March,False
2024-03-13,MRI_C06,MRI Scanner,Radiology,16,12.45,0.778,26,5604.24,200.47,36490.66,Wednesday,March,False
2024-03-13,CT_A07,CT Scanner,Radiology,20,20.0,1.0,51,7600.0,0.0,50598.01,Wednesday,March,False
2024-03-13,XRAY_B08,X-Ray Machine,Radiology,12,12.0,1.0,33,1440.0,177.27,4841.77,Wednesday,March,False
2024-03-13,US_C09,Ultrasound,Radiology,10,6.85,0.685,16,582.57,118.12,3238.27,Wednesday,March,False
2024-03-13,MAMMO_A10,Mammography Unit,Women's Health,8,5.31,0.664,13,796.6,248.89,2565.66,Wednesday,March,False
2024-03-13,MRI_B11,MRI Scanner,Radiology,16,14.77,0.923,47,6645.88,0.0,41505.34,Wednesday,March,False
2024-03-13,CT_C12,CT Scanner,Radiology,20,16.22,0.811,41,6165.02,0.0,38772.38,Wednesday,March,False
2024-03-14,MRI_A01,MRI Scanner,Radiology,16,9.78,0.611,16,4401.47,0.0,20391.84,Thursday,March,False
2024-03-14,CT_B02,CT Scanner,Radiology,20,19.5,0.975,35,7408.65,0.0,39831.87,Thursday,March,False
2024-03-14,XRAY_C03,X-Ray Machine,Radiology,12,7.4,0.617,17,888.53,0.0,2678.19,Thursday,March,False
2024-03-14,US_A04,Ultrasound,Radiology,10,6.44,0.644,14,547.63,0.0,2966.78,Thursday,March,False
2024-03-14,MAMMO_B05,Mammography Unit,Women's Health,8,5.32,0.665,13,797.51,0.0,3055.84,Thursday,March,False
2024-03-14,MRI_C06,MRI Scanner,Radiology,16,14.59,0.912,32,6564.13,0.0,44540.76,Thursday,March,False
2024-03-14,CT_A07,CT Scanner,Radiology,20,18.04,0.902,49,6856.51,0.0,44804.36,Thursday,March,False
2024-03-14,XRAY_B08,X-Ray Machine,Radiology,12,7.01,0.584,16,841.07,0.0,2143.21,Thursday,March,False
2024-03-14,US_C09,Ultrasound,Radiology,10,7.8,0.78,9,663.37,0.0,1871.72,Thursday,March,False
2024-03-14,MAMMO_A10,Mammography Unit,Women's Health,8,3.47,0.434,6,521.18,0.0,1457.45,Thursday,March,False
